Date,Recip_County,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct
9/9/21,Saratoga County,1 ,"157,281","157,275",1 ,"146,329 ",1 ,"38,773 ",1 ,1 ,"167,325 ",1 ,"167,315 ",1 ,"155,353 ",1 ,"41,112 ",1 
9/9/21,Schenectady County,1 ,"95,027","95,020",1 ,"88,523 ",1 ,"24,116 ",1 ,1 ,"102,204 ",1 ,"102,188 ",1 ,"94,797 ",1 ,"25,305 ",1 
9/9/21,Schoharie County,0 ,"15,081","15,080",1 ,"14,363 ",1 ,"5,099 ",1 ,1 ,"16,110 ",1 ,"16,109 ",1 ,"15,282 ",1 ,"5,324 ",1 
9/9/21,Schuyler County,1 ,"9,670","9,669",1 ,"9,269 ",1 ,"3,335 ",1 ,1 ,"10,267 ",1 ,"10,266 ",1 ,"9,805 ",1 ,"3,489 ",1 
9/9/21,Seneca County,0 ,"15,836","15,836",1 ,"14,900 ",1 ,"4,943 ",1 ,1 ,"16,843 ",0 ,"16,842 ",1 ,"15,800 ",1 ,"5,124 ",1 
9/9/21,St. Lawrence County,1 ,"55,705","55,703",1 ,"52,350 ",1 ,"15,753 ",1 ,1 ,"59,280 ",1 ,"59,275 ",1 ,"55,418 ",1 ,"16,225 ",1 
9/9/21,Steuben County,0 ,"47,516","47,516",1 ,"45,119 ",1 ,"14,910 ",1 ,1 ,"51,398 ",1 ,"51,394 ",1 ,"48,585 ",1 ,"15,857 ",1 
9/9/21,Suffolk County,1 ,"915,899","915,863",1 ,"865,127 ",1 ,"225,101 ",1 ,1 ,"1,009,646 ",1 ,"1,009,529 ",1 ,"947,767 ",1 ,"242,676 ",1 
9/9/21,Sullivan County,0 ,"37,292","37,288",1 ,"35,535 ",1 ,"10,841 ",1 ,1 ,"41,053 ",1 ,"41,047 ",1 ,"38,901 ",1 ,"11,604 ",1 
9/9/21,Tioga County,1 ,"24,706","24,706",1 ,"23,316 ",1 ,"7,824 ",1 ,1 ,"26,870 ",1 ,"26,869 ",1 ,"25,296 ",1 ,"8,328 ",1 
9/9/21,Tompkins County,1 ,"70,385","70,379",1 ,"66,599 ",1 ,"13,955 ",1 ,1 ,"75,632 ",1 ,"75,620 ",1 ,"71,521 ",1 ,"14,717 ",1 
9/9/21,Ulster County,1 ,"108,473","108,466",1 ,"102,488 ",1 ,"29,667 ",1 ,1 ,"118,907 ",1 ,"118,898 ",1 ,"111,680 ",1 ,"31,738 ",1 
9/9/21,Unknown County,0 ,"295,207","295,147",0 ,"290,814 ",0 ,"65,695 ",0 ,1 ,"388,802 ",0 ,"388,607 ",0 ,"381,147 ",0 ,"82,096 ",0 
9/9/21,Warren County,1 ,"43,004","43,004",1 ,"40,746 ",1 ,"13,139 ",1 ,1 ,"45,675 ",1 ,"45,673 ",1 ,"43,113 ",1 ,"13,802 ",1 
9/9/21,Washington County,1 ,"34,342","34,342",1 ,"32,643 ",1 ,"10,935 ",1 ,1 ,"36,853 ",1 ,"36,852 ",1 ,"34,891 ",1 ,"11,620 ",1 
9/9/21,Wayne County,1 ,"47,754","47,754",1 ,"45,005 ",1 ,"14,315 ",1 ,1 ,"50,786 ",1 ,"50,786 ",1 ,"47,668 ",1 ,"14,822 ",1 
9/9/21,Westchester County,1 ,"635,806","635,774",1 ,"583,690 ",1 ,"140,919 ",1 ,1 ,"705,297 ",1 ,"705,222 ",1 ,"644,320 ",1 ,"154,986 ",1 
9/9/21,Wyoming County,0 ,"17,246","17,245",0 ,"16,487 ",1 ,"5,623 ",1 ,1 ,"18,486 ",0 ,"18,484 ",1 ,"17,601 ",1 ,"5,902 ",1 
9/9/21,Yates County,0 ,"11,314","11,314",1 ,"10,800 ",1 ,"4,158 ",1 ,1 ,"12,106 ",0 ,"12,105 ",1 ,"11,514 ",1 ,"4,419 ",1 
9/10/21,Albany County,1 ,"195,671","195,658",1 ,"183,969 ",1 ,"47,308 ",1 ,1 ,"208,489 ",1 ,"208,466 ",1 ,"195,287 ",1 ,"49,447 ",1 
9/10/21,Allegany County,0 ,"16,599","16,597",0 ,"15,639 ",0 ,"5,617 ",1 ,1 ,"17,678 ",0 ,"17,676 ",0 ,"16,623 ",0 ,"5,852 ",1 
9/10/21,Bronx County,1 ,"741,115","741,044",1 ,"692,519 ",1 ,"144,224 ",1 ,1 ,"868,330 ",1 ,"868,215 ",1 ,"802,741 ",1 ,"157,401 ",1 
9/10/21,Broome County,1 ,"104,612","104,608",1 ,"99,065 ",1 ,"30,827 ",1 ,1 ,"111,220 ",1 ,"111,214 ",1 ,"104,946 ",1 ,"32,158 ",1 
9/10/21,Cattaraugus County,0 ,"35,446","35,443",1 ,"33,394 ",1 ,"11,518 ",1 ,1 ,"38,671 ",1 ,"38,667 ",1 ,"36,314 ",1 ,"12,315 ",1 
9/10/21,Cayuga County,1 ,"38,947","38,946",1 ,"36,717 ",1 ,"11,554 ",1 ,1 ,"41,481 ",1 ,"41,476 ",1 ,"38,961 ",1 ,"12,046 ",1 
9/10/21,Chautauqua County,0 ,"62,285","62,285",1 ,"59,043 ",1 ,"20,324 ",1 ,1 ,"68,206 ",1 ,"68,205 ",1 ,"64,507 ",1 ,"22,010 ",1 
9/10/21,Chemung County,0 ,"41,462","41,460",1 ,"38,971 ",1 ,"12,691 ",1 ,1 ,"44,869 ",1 ,"44,863 ",1 ,"41,989 ",1 ,"13,529 ",1 
9/10/21,Chenango County,1 ,"24,670","24,668",1 ,"23,498 ",1 ,"7,897 ",1 ,1 ,"26,462 ",1 ,"26,459 ",1 ,"25,120 ",1 ,"8,320 ",1 
9/10/21,Clinton County,1 ,"50,514","50,513",1 ,"47,612 ",1 ,"13,126 ",1 ,1 ,"53,007 ",1 ,"53,001 ",1 ,"49,793 ",1 ,"13,464 ",1 
9/10/21,Columbia County,1 ,"37,792","37,792",1 ,"35,823 ",1 ,"12,122 ",1 ,1 ,"41,125 ",1 ,"41,123 ",1 ,"38,847 ",1 ,"12,981 ",1 
9/10/21,Cortland County,1 ,"24,205","24,205",1 ,"22,774 ",1 ,"6,600 ",1 ,1 ,"25,910 ",1 ,"25,910 ",1 ,"24,329 ",1 ,"6,992 ",1 
9/10/21,Delaware County,0 ,"21,827","21,827",1 ,"20,946 ",1 ,"7,686 ",1 ,1 ,"23,599 ",1 ,"23,598 ",1 ,"22,587 ",1 ,"8,224 ",1 
9/10/21,Dutchess County,1 ,"171,884","171,876",1 ,"161,873 ",1 ,"44,448 ",1 ,1 ,"189,766 ",1 ,"189,750 ",1 ,"177,756 ",1 ,"47,877 ",1 
9/10/21,Erie County,1 ,"540,672","540,661",1 ,"508,995 ",1 ,"140,781 ",1 ,1 ,"580,233 ",1 ,"580,182 ",1 ,"544,384 ",1 ,"148,435 ",1 
9/10/21,Essex County,1 ,"23,044","23,044",1 ,"21,817 ",1 ,"7,190 ",1 ,1 ,"24,385 ",1 ,"24,385 ",1 ,"23,000 ",1 ,"7,457 ",1 
9/10/21,Franklin County,1 ,"27,227","27,224",1 ,"25,547 ",1 ,"7,607 ",1 ,1 ,"29,031 ",1 ,"29,023 ",1 ,"27,159 ",1 ,"7,863 ",1 
9/10/21,Fulton County,0 ,"24,452","24,452",1 ,"23,395 ",1 ,"7,771 ",1 ,1 ,"26,162 ",0 ,"26,159 ",1 ,"24,924 ",1 ,"8,136 ",1 
9/10/21,Genesee County,1 ,"29,157","29,157",1 ,"27,835 ",1 ,"9,036 ",1 ,1 ,"31,432 ",1 ,"31,432 ",1 ,"29,887 ",1 ,"9,594 ",1 
9/10/21,Greene County,1 ,"25,055","25,054",1 ,"23,828 ",1 ,"8,152 ",1 ,1 ,"27,509 ",1 ,"27,507 ",1 ,"26,088 ",1 ,"8,822 ",1 
9/10/21,Hamilton County,1 ,"3,394","3,394",1 ,"3,302 ",1 ,"1,412 ",1 ,1 ,"3,674 ",1 ,"3,674 ",1 ,"3,562 ",1 ,"1,515 ",1 
9/10/21,Herkimer County,1 ,"30,661","30,660",1 ,"29,008 ",1 ,"10,300 ",1 ,1 ,"32,787 ",1 ,"32,786 ",1 ,"30,901 ",1 ,"10,777 ",1 
9/10/21,Jefferson County,1 ,"63,703","63,703",1 ,"60,401 ",1 ,"13,972 ",1 ,1 ,"75,427 ",1 ,"75,426 ",1 ,"71,556 ",1 ,"14,523 ",1 
9/10/21,Kings County,1 ,"1,351,929","1,351,819",1 ,"1,279,750 ",1 ,"248,098 ",1 ,1 ,"1,549,550 ",1 ,"1,549,315 ",1 ,"1,457,958 ",1 ,"275,301 ",1 
9/10/21,Lewis County,0 ,"11,508","11,506",1 ,"10,971 ",1 ,"3,896 ",1 ,1 ,"12,122 ",0 ,"12,120 ",1 ,"11,502 ",1 ,"4,000 ",1 
9/10/21,Livingston County,1 ,"32,385","32,383",1 ,"30,543 ",1 ,"9,873 ",1 ,1 ,"34,473 ",1 ,"34,469 ",1 ,"32,419 ",1 ,"10,308 ",1 
9/10/21,Madison County,1 ,"37,690","37,690",1 ,"35,392 ",1 ,"10,246 ",1 ,1 ,"40,117 ",1 ,"40,115 ",1 ,"37,573 ",1 ,"10,802 ",1 
9/10/21,Monroe County,1 ,"457,895","457,883",1 ,"429,505 ",1 ,"117,323 ",1 ,1 ,"484,859 ",1 ,"484,828 ",1 ,"452,987 ",1 ,"122,295 ",1 
9/10/21,Montgomery County,1 ,"27,677","27,677",1 ,"26,301 ",1 ,"8,939 ",1 ,1 ,"29,740 ",1 ,"29,737 ",1 ,"28,097 ",1 ,"9,342 ",1 
9/10/21,Nassau County,1 ,"900,123","900,077",1 ,"840,918 ",1 ,"219,315 ",1 ,1 ,"1,009,526 ",1 ,"1,009,385 ",1 ,"937,687 ",1 ,"242,035 ",1 
9/10/21,New York County,1 ,"1,129,198","1,129,107",1 ,"1,082,133 ",1 ,"217,851 ",1 ,1 ,"1,296,329 ",1 ,"1,296,162 ",1 ,"1,232,438 ",1 ,"241,972 ",1 
9/10/21,Niagara County,1 ,"118,157","118,155",1 ,"111,954 ",1 ,"34,048 ",1 ,1 ,"126,600 ",1 ,"126,594 ",1 ,"119,589 ",1 ,"35,960 ",1 
9/10/21,Oneida County,1 ,"119,959","119,956",1 ,"113,190 ",1 ,"35,626 ",1 ,1 ,"129,187 ",1 ,"129,180 ",1 ,"121,363 ",1 ,"37,658 ",1 
9/10/21,Onondaga County,1 ,"292,709","292,689",1 ,"273,960 ",1 ,"71,566 ",1 ,1 ,"311,160 ",1 ,"311,108 ",1 ,"290,311 ",1 ,"75,124 ",1 
9/10/21,Ontario County,1 ,"65,305","65,304",1 ,"60,965 ",1 ,"19,111 ",1 ,1 ,"68,708 ",1 ,"68,706 ",1 ,"63,988 ",1 ,"19,867 ",1 
9/10/21,Orange County,1 ,"208,116","208,113",1 ,"194,266 ",1 ,"45,204 ",1 ,1 ,"231,252 ",1 ,"231,232 ",1 ,"214,675 ",1 ,"48,484 ",1 
9/10/21,Orleans County,0 ,"18,611","18,611",1 ,"17,692 ",1 ,"5,702 ",1 ,1 ,"20,029 ",0 ,"20,028 ",1 ,"18,979 ",1 ,"5,917 ",1 
9/10/21,Oswego County,1 ,"59,356","59,354",1 ,"56,040 ",1 ,"16,094 ",1 ,1 ,"63,200 ",1 ,"63,195 ",1 ,"59,403 ",1 ,"16,804 ",1 
9/10/21,Otsego County,1 ,"31,352","31,351",1 ,"29,618 ",1 ,"10,164 ",1 ,1 ,"33,385 ",1 ,"33,382 ",1 ,"31,451 ",1 ,"10,711 ",1 
9/10/21,Putnam County,1 ,"60,845","60,841",1 ,"56,923 ",1 ,"14,374 ",1 ,1 ,"66,248 ",1 ,"66,242 ",1 ,"61,724 ",1 ,"15,429 ",1 
9/10/21,Queens County,1 ,"1,509,900","1,509,831",1 ,"1,418,886 ",1 ,"286,425 ",1 ,1 ,"1,720,142 ",1 ,"1,720,000 ",1 ,"1,607,645 ",1 ,"316,927 ",1 
9/10/21,Rensselaer County,1 ,"95,979","95,973",1 ,"90,536 ",1 ,"24,203 ",1 ,1 ,"103,026 ",1 ,"102,995 ",1 ,"96,831 ",1 ,"25,529 ",1 
9/10/21,Richmond County,1 ,"266,596","266,575",1 ,"251,697 ",1 ,"64,177 ",1 ,1 ,"300,060 ",1 ,"300,023 ",1 ,"281,080 ",1 ,"69,402 ",1 
9/10/21,Rockland County,1 ,"171,939","171,927",1 ,"159,884 ",1 ,"42,154 ",1 ,1 ,"190,118 ",1 ,"190,081 ",1 ,"175,685 ",1 ,"45,844 ",1 
9/10/21,Saratoga County,1 ,"157,484","157,478",1 ,"146,504 ",1 ,"38,803 ",1 ,1 ,"167,520 ",1 ,"167,510 ",1 ,"155,531 ",1 ,"41,141 ",1 
9/10/21,Schenectady County,1 ,"95,165","95,158",1 ,"88,634 ",1 ,"24,125 ",1 ,1 ,"102,314 ",1 ,"102,298 ",1 ,"94,891 ",1 ,"25,313 ",1 
9/10/21,Schoharie County,0 ,"15,108","15,107",1 ,"14,388 ",1 ,"5,105 ",1 ,1 ,"16,138 ",1 ,"16,137 ",1 ,"15,310 ",1 ,"5,330 ",1 
9/10/21,Schuyler County,1 ,"9,680","9,679",1 ,"9,276 ",1 ,"3,335 ",1 ,1 ,"10,272 ",1 ,"10,271 ",1 ,"9,808 ",1 ,"3,489 ",1 
9/10/21,Seneca County,0 ,"15,873","15,872",1 ,"14,931 ",1 ,"4,944 ",1 ,1 ,"16,867 ",0 ,"16,866 ",1 ,"15,822 ",1 ,"5,127 ",1 
9/10/21,St. Lawrence County,1 ,"55,838","55,836",1 ,"52,451 ",1 ,"15,764 ",1 ,1 ,"59,405 ",1 ,"59,400 ",1 ,"55,523 ",1 ,"16,232 ",1 
9/10/21,Steuben County,0 ,"47,589","47,589",1 ,"45,182 ",1 ,"14,923 ",1 ,1 ,"51,504 ",1 ,"51,500 ",1 ,"48,681 ",1 ,"15,873 ",1 
9/10/21,Suffolk County,1 ,"917,706","917,669",1 ,"866,626 ",1 ,"225,240 ",1 ,1 ,"1,011,457 ",1 ,"1,011,338 ",1 ,"949,313 ",1 ,"242,877 ",1 
9/10/21,Sullivan County,0 ,"37,421","37,417",1 ,"35,630 ",1 ,"10,849 ",1 ,1 ,"41,175 ",1 ,"41,169 ",1 ,"38,996 ",1 ,"11,616 ",1 
9/10/21,Tioga County,1 ,"24,763","24,763",1 ,"23,360 ",1 ,"7,826 ",1 ,1 ,"26,916 ",1 ,"26,915 ",1 ,"25,334 ",1 ,"8,329 ",1 
9/10/21,Tompkins County,1 ,"70,464","70,458",1 ,"66,666 ",1 ,"13,964 ",1 ,1 ,"75,713 ",1 ,"75,701 ",1 ,"71,579 ",1 ,"14,721 ",1 
9/10/21,Ulster County,1 ,"108,674","108,667",1 ,"102,653 ",1 ,"29,695 ",1 ,1 ,"119,103 ",1 ,"119,094 ",1 ,"111,853 ",1 ,"31,761 ",1 
9/10/21,Unknown County,0 ,"295,813","295,753",0 ,"291,383 ",0 ,"65,771 ",0 ,1 ,"389,629 ",0 ,"389,434 ",0 ,"381,945 ",0 ,"82,227 ",0 
9/10/21,Warren County,1 ,"43,073","43,073",1 ,"40,796 ",1 ,"13,144 ",1 ,1 ,"45,731 ",1 ,"45,729 ",1 ,"43,162 ",1 ,"13,807 ",1 
9/10/21,Washington County,1 ,"34,409","34,408",1 ,"32,696 ",1 ,"10,940 ",1 ,1 ,"36,911 ",1 ,"36,909 ",1 ,"34,936 ",1 ,"11,626 ",1 
9/10/21,Wayne County,1 ,"47,835","47,835",1 ,"45,064 ",1 ,"14,319 ",1 ,1 ,"50,860 ",1 ,"50,860 ",1 ,"47,734 ",1 ,"14,828 ",1 
9/10/21,Westchester County,1 ,"637,467","637,435",1 ,"584,981 ",1 ,"141,045 ",1 ,1 ,"707,007 ",1 ,"706,931 ",1 ,"645,713 ",1 ,"155,217 ",1 
9/10/21,Wyoming County,0 ,"17,264","17,263",0 ,"16,502 ",1 ,"5,624 ",1 ,1 ,"18,497 ",0 ,"18,495 ",1 ,"17,609 ",1 ,"5,903 ",1 
9/10/21,Yates County,0 ,"11,332","11,332",1 ,"10,815 ",1 ,"4,159 ",1 ,1 ,"12,131 ",0 ,"12,130 ",1 ,"11,538 ",1 ,"4,420 ",1 
9/11/21,Albany County,1 ,"196,005","195,992",1 ,"184,272 ",1 ,"47,323 ",1 ,1 ,"208,779 ",1 ,"208,756 ",1 ,"195,557 ",1 ,"49,462 ",1 
9/11/21,Allegany County,0 ,"16,619","16,617",0 ,"15,655 ",0 ,"5,619 ",1 ,1 ,"17,718 ",0 ,"17,716 ",0 ,"16,658 ",0 ,"5,858 ",1 
9/11/21,Bronx County,1 ,"744,407","744,336",1 ,"695,122 ",1 ,"144,367 ",1 ,1 ,"872,612 ",1 ,"872,496 ",1 ,"806,156 ",1 ,"157,544 ",1 
9/11/21,Broome County,1 ,"104,744","104,740",1 ,"99,169 ",1 ,"30,836 ",1 ,1 ,"111,332 ",1 ,"111,326 ",1 ,"105,047 ",1 ,"32,172 ",1 
9/11/21,Cattaraugus County,0 ,"35,485","35,482",1 ,"33,429 ",1 ,"11,526 ",1 ,1 ,"38,733 ",1 ,"38,729 ",1 ,"36,372 ",1 ,"12,325 ",1 
9/11/21,Cayuga County,1 ,"38,989","38,988",1 ,"36,753 ",1 ,"11,561 ",1 ,1 ,"41,522 ",1 ,"41,517 ",1 ,"38,997 ",1 ,"12,052 ",1 
9/11/21,Chautauqua County,0 ,"62,358","62,358",1 ,"59,105 ",1 ,"20,335 ",1 ,1 ,"68,351 ",1 ,"68,350 ",1 ,"64,645 ",1 ,"22,024 ",1 
9/11/21,Chemung County,0 ,"41,553","41,551",1 ,"39,052 ",1 ,"12,697 ",1 ,1 ,"44,983 ",1 ,"44,977 ",1 ,"42,102 ",1 ,"13,538 ",1 
9/11/21,Chenango County,1 ,"24,697","24,695",1 ,"23,523 ",1 ,"7,902 ",1 ,1 ,"26,482 ",1 ,"26,479 ",1 ,"25,138 ",1 ,"8,322 ",1 
9/11/21,Clinton County,1 ,"50,544","50,543",1 ,"47,639 ",1 ,"13,130 ",1 ,1 ,"53,149 ",1 ,"53,143 ",1 ,"49,929 ",1 ,"13,474 ",1 
9/11/21,Columbia County,1 ,"37,882","37,882",1 ,"35,900 ",1 ,"12,129 ",1 ,1 ,"41,226 ",1 ,"41,224 ",1 ,"38,941 ",1 ,"12,990 ",1 
9/11/21,Cortland County,1 ,"24,227","24,227",1 ,"22,792 ",1 ,"6,601 ",1 ,1 ,"25,935 ",1 ,"25,935 ",1 ,"24,353 ",1 ,"6,992 ",1 
9/11/21,Delaware County,0 ,"21,851","21,851",1 ,"20,965 ",1 ,"7,690 ",1 ,1 ,"23,622 ",1 ,"23,621 ",1 ,"22,607 ",1 ,"8,231 ",1 
9/11/21,Dutchess County,1 ,"172,167","172,159",1 ,"162,102 ",1 ,"44,476 ",1 ,1 ,"190,067 ",1 ,"190,051 ",1 ,"178,028 ",1 ,"47,912 ",1 
9/11/21,Erie County,1 ,"541,414","541,403",1 ,"509,614 ",1 ,"140,857 ",1 ,1 ,"581,117 ",1 ,"581,066 ",1 ,"545,173 ",1 ,"148,523 ",1 
9/11/21,Essex County,1 ,"23,074","23,074",1 ,"21,837 ",1 ,"7,194 ",1 ,1 ,"24,409 ",1 ,"24,409 ",1 ,"23,021 ",1 ,"7,459 ",1 
9/11/21,Franklin County,1 ,"27,256","27,253",1 ,"25,574 ",1 ,"7,613 ",1 ,1 ,"29,085 ",1 ,"29,077 ",1 ,"27,205 ",1 ,"7,866 ",1 
9/11/21,Fulton County,0 ,"24,499","24,499",1 ,"23,432 ",1 ,"7,775 ",1 ,1 ,"26,200 ",0 ,"26,197 ",1 ,"24,961 ",1 ,"8,138 ",1 
9/11/21,Genesee County,1 ,"29,197","29,197",1 ,"27,869 ",1 ,"9,042 ",1 ,1 ,"31,469 ",1 ,"31,469 ",1 ,"29,921 ",1 ,"9,599 ",1 
9/11/21,Greene County,1 ,"25,098","25,097",1 ,"23,868 ",1 ,"8,159 ",1 ,1 ,"27,559 ",1 ,"27,557 ",1 ,"26,136 ",1 ,"8,829 ",1 
9/11/21,Hamilton County,1 ,"3,397","3,397",1 ,"3,304 ",1 ,"1,413 ",1 ,1 ,"3,678 ",1 ,"3,678 ",1 ,"3,566 ",1 ,"1,517 ",1 
9/11/21,Herkimer County,1 ,"30,707","30,706",1 ,"29,043 ",1 ,"10,307 ",1 ,1 ,"32,852 ",1 ,"32,851 ",1 ,"30,961 ",1 ,"10,783 ",1 
9/11/21,Jefferson County,1 ,"63,764","63,764",1 ,"60,449 ",1 ,"13,978 ",1 ,1 ,"75,513 ",1 ,"75,512 ",1 ,"71,639 ",1 ,"14,529 ",1 
9/11/21,Kings County,1 ,"1,356,188","1,356,077",1 ,"1,283,328 ",1 ,"248,461 ",1 ,1 ,"1,554,948 ",1 ,"1,554,711 ",1 ,"1,462,570 ",1 ,"275,592 ",1 
9/11/21,Lewis County,0 ,"11,526","11,524",1 ,"10,987 ",1 ,"3,897 ",1 ,1 ,"12,145 ",0 ,"12,143 ",1 ,"11,524 ",1 ,"4,002 ",1 
9/11/21,Livingston County,1 ,"32,418","32,416",1 ,"30,570 ",1 ,"9,875 ",1 ,1 ,"34,512 ",1 ,"34,508 ",1 ,"32,451 ",1 ,"10,313 ",1 
9/11/21,Madison County,1 ,"37,749","37,749",1 ,"35,442 ",1 ,"10,253 ",1 ,1 ,"40,159 ",1 ,"40,157 ",1 ,"37,610 ",1 ,"10,803 ",1 
9/11/21,Monroe County,1 ,"458,383","458,371",1 ,"429,896 ",1 ,"117,361 ",1 ,1 ,"485,375 ",1 ,"485,344 ",1 ,"453,440 ",1 ,"122,345 ",1 
9/11/21,Montgomery County,1 ,"27,733","27,733",1 ,"26,352 ",1 ,"8,950 ",1 ,1 ,"29,792 ",1 ,"29,789 ",1 ,"28,148 ",1 ,"9,349 ",1 
9/11/21,Nassau County,1 ,"901,782","901,736",1 ,"842,279 ",1 ,"219,474 ",1 ,1 ,"1,011,480 ",1 ,"1,011,339 ",1 ,"939,456 ",1 ,"242,341 ",1 
9/11/21,New York County,1 ,"1,131,129","1,131,036",1 ,"1,083,790 ",1 ,"217,998 ",1 ,1 ,"1,298,972 ",1 ,"1,298,803 ",1 ,"1,234,715 ",1 ,"242,170 ",1 
9/11/21,Niagara County,1 ,"118,289","118,287",1 ,"112,071 ",1 ,"34,068 ",1 ,1 ,"126,738 ",1 ,"126,732 ",1 ,"119,707 ",1 ,"35,965 ",1 
9/11/21,Oneida County,1 ,"120,169","120,166",1 ,"113,360 ",1 ,"35,649 ",1 ,1 ,"129,382 ",1 ,"129,375 ",1 ,"121,536 ",1 ,"37,682 ",1 
9/11/21,Onondaga County,1 ,"293,037","293,017",1 ,"274,222 ",1 ,"71,589 ",1 ,1 ,"311,446 ",1 ,"311,394 ",1 ,"290,571 ",1 ,"75,148 ",1 
9/11/21,Ontario County,1 ,"65,369","65,368",1 ,"61,021 ",1 ,"19,117 ",1 ,1 ,"68,756 ",1 ,"68,754 ",1 ,"64,028 ",1 ,"19,872 ",1 
9/11/21,Orange County,1 ,"208,579","208,576",1 ,"194,646 ",1 ,"45,239 ",1 ,1 ,"231,646 ",1 ,"231,626 ",1 ,"215,036 ",1 ,"48,521 ",1 
9/11/21,Orleans County,0 ,"18,631","18,631",1 ,"17,712 ",1 ,"5,705 ",1 ,1 ,"20,076 ",0 ,"20,075 ",1 ,"19,024 ",1 ,"5,921 ",1 
9/11/21,Oswego County,1 ,"59,471","59,469",1 ,"56,140 ",1 ,"16,102 ",1 ,1 ,"63,338 ",1 ,"63,333 ",1 ,"59,529 ",1 ,"16,813 ",1 
9/11/21,Otsego County,1 ,"31,416","31,415",1 ,"29,666 ",1 ,"10,173 ",1 ,1 ,"33,446 ",1 ,"33,443 ",1 ,"31,507 ",1 ,"10,723 ",1 
9/11/21,Putnam County,1 ,"60,940","60,936",1 ,"57,001 ",1 ,"14,382 ",1 ,1 ,"66,352 ",1 ,"66,346 ",1 ,"61,821 ",1 ,"15,448 ",1 
9/11/21,Queens County,1 ,"1,513,768","1,513,699",1 ,"1,422,050 ",1 ,"286,686 ",1 ,1 ,"1,724,517 ",1 ,"1,724,375 ",1 ,"1,611,243 ",1 ,"317,186 ",1 
9/11/21,Rensselaer County,1 ,"96,097","96,091",1 ,"90,632 ",1 ,"24,211 ",1 ,1 ,"103,155 ",1 ,"103,124 ",1 ,"96,943 ",1 ,"25,534 ",1 
9/11/21,Richmond County,1 ,"267,473","267,450",1 ,"252,370 ",1 ,"64,228 ",1 ,1 ,"301,074 ",1 ,"301,036 ",1 ,"281,903 ",1 ,"69,451 ",1 
9/11/21,Rockland County,1 ,"172,286","172,273",1 ,"160,142 ",1 ,"42,173 ",1 ,1 ,"190,559 ",1 ,"190,522 ",1 ,"176,025 ",1 ,"45,891 ",1 
9/11/21,Saratoga County,1 ,"157,645","157,639",1 ,"146,645 ",1 ,"38,824 ",1 ,1 ,"167,664 ",1 ,"167,654 ",1 ,"155,666 ",1 ,"41,158 ",1 
9/11/21,Schenectady County,1 ,"95,319","95,312",1 ,"88,770 ",1 ,"24,140 ",1 ,1 ,"102,465 ",1 ,"102,449 ",1 ,"95,025 ",1 ,"25,330 ",1 
9/11/21,Schoharie County,0 ,"15,127","15,126",1 ,"14,402 ",1 ,"5,108 ",1 ,1 ,"16,160 ",1 ,"16,159 ",1 ,"15,332 ",1 ,"5,333 ",1 
9/11/21,Schuyler County,1 ,"9,689","9,688",1 ,"9,285 ",1 ,"3,336 ",1 ,1 ,"10,282 ",1 ,"10,281 ",1 ,"9,818 ",1 ,"3,489 ",1 
9/11/21,Seneca County,0 ,"15,888","15,887",1 ,"14,942 ",1 ,"4,946 ",1 ,1 ,"16,878 ",0 ,"16,877 ",1 ,"15,831 ",1 ,"5,129 ",1 
9/11/21,St. Lawrence County,1 ,"55,917","55,915",1 ,"52,513 ",1 ,"15,775 ",1 ,1 ,"59,497 ",1 ,"59,492 ",1 ,"55,603 ",1 ,"16,245 ",1 
9/11/21,Steuben County,1 ,"47,705","47,705",1 ,"45,279 ",1 ,"14,941 ",1 ,1 ,"51,662 ",1 ,"51,658 ",1 ,"48,826 ",1 ,"15,889 ",1 
9/11/21,Suffolk County,1 ,"919,363","919,326",1 ,"867,982 ",1 ,"225,368 ",1 ,1 ,"1,013,525 ",1 ,"1,013,405 ",1 ,"951,163 ",1 ,"243,098 ",1 
9/11/21,Sullivan County,0 ,"37,492","37,488",1 ,"35,694 ",1 ,"10,856 ",1 ,1 ,"41,274 ",1 ,"41,268 ",1 ,"39,087 ",1 ,"11,626 ",1 
9/11/21,Tioga County,1 ,"24,796","24,796",1 ,"23,391 ",1 ,"7,833 ",1 ,1 ,"26,938 ",1 ,"26,937 ",1 ,"25,351 ",1 ,"8,336 ",1 
9/11/21,Tompkins County,1 ,"70,510","70,504",1 ,"66,702 ",1 ,"13,966 ",1 ,1 ,"75,775 ",1 ,"75,763 ",1 ,"71,640 ",1 ,"14,731 ",1 
9/11/21,Ulster County,1 ,"108,822","108,815",1 ,"102,772 ",1 ,"29,714 ",1 ,1 ,"119,261 ",1 ,"119,252 ",1 ,"111,996 ",1 ,"31,796 ",1 
